-11.3196,-20.3135
14.6471,-34.3947
-35.5807,-15.5713
-23.0091,16.2961
-28.8664,9.7536
39.2686,19.8943
14.8037,1.95768
23.9795,29.5549
-2.20387,20.9884
-43.7561,20.3221
-21.3051,4.44284
4.64968,2.94999
-3.88149,-38.3466
-35.2674,15.5713
33.6097,-34.9055
11.1589,15.1807
-41.9773,20.3519
9.43634,-0.562489
-2.09818,-38.9667
19.0482,31.4
-41.1367,19.3082
-24.0858,16.3301
7.84841,34.1323
31.7814,4.72979
-24.8627,-36.505
23.0519,-30.9746
8.07292,-21.4301
-22.621,-29.4249
6.17984,-20.6561
36.7211,28.6758
0.790259,18.3863
-16.3932,-21.2738
-3.46284,15.8434
5.46903,24.2492
-5.44975,26.0526
-16.4249,-44.585
18.2642,-18.811
5.27219,-10.9349
-32.1157,2.73171
-9.63896,36.3048
3.04132,5.02402
11.2822,31.6396
4.35376,29.7377
6.19726,5.72896
-41.7454,16.8442
-17.0951,29.3698
-44.2712,3.38985
-3.46885,-19.123
-45.9973,6.67443
3.74819,48.0589
16.7001,7.71219
8.40108,-2.92212
25.9678,-33.3925
-22.2374,0.502449
16.6333,9.44456
24.566,3.45717
7.99072,49.5695
25.6309,-16.5265
-9.71079,-20.742
30.166,29.3845
26.3491,25.2612
20.1549,4.93501
-5.02518,6.21045
-19.0377,-28.5215
15.1052,-29.7086
0.677971,17.5058
-27.0676,17.8281
-22.4015,-30.2881
-7.2265,-38.2168
-37.9538,16.8246
26.9723,-14.4029
41.4742,-24.6971
-16.0776,-45.1622
-25.8807,-10.2897
-12.2198,28.3186
-17.5447,-33.2497
23.2065,-9.99705
-31.5445,-29.2506
-18.6789,24.3665
19.9064,25.2805
-27.2203,1.43722
25.1839,-4.36012
16.7268,-22.9721
-46.8234,-9.2933
-1.40749,6.75334
-46.4906,-7.11168
-7.64412,-18.2725
-31.3166,5.23214
17.472,29.5883
14.3738,-36.4677
11.3792,21.1532
-17.57,2.71929
-25.8205,39.6941
-13.8207,-31.0993
16.288,-34.9947
19.792,25.0089
-0.976201,18.5599
2.48782,22.9259
22.5488,-12.9986
-35.6407,17.5334
26.1604,26.8502
0.55217,24.329
-8.46167,-38.5665
19.545,-16.6023
-49.2855,2.84262
-26.5082,-29.0734
-27.4126,-40.3408
-14.4556,-42.1188
-8.44122,9.4837
26.4794,7.98299
28.1281,-14.4447
-45.5259,9.70819
-0.775484,-25.1523
-25.3784,-30.1164
-18.2547,28.5708
-2.32507,-26.6849
0.837628,30.6707
-1.67631,-34.8859
8.27746,48.9136
-10.2551,-50.4992
28.908,-0.281499
1.04149,-30.5191
4.5784,22.2346
-26.94,-16.7707
-51.4581,-11.3465
-16.8435,-26.0944
12.3289,45.8954
15.952,-11.7978
35.0452,-10.7297
-1.50208,-0.33727
41.4772,-23.8218
3.64516,23.2125
35.2582,18.7015
0.161708,31.1304
-39.0353,21.0058
-22.9007,32.5409
-17.4166,-26.5298
-40.5301,-7.02923
23.5027,-21.9994
-16.068,-17.6011
28.3564,-1.89058
8.6625,48.9755
-9.61935,46.5195
25.8996,24.7009
-23.935,-14.5375
3.37343,38.2271
-38.3855,-33.8249
31.7658,30.1086
28.4609,-20.5315
-9.13057,-2.63379
32.0443,21.3377
-12.0097,34.4394
41.7054,-5.53491
44.5952,9.26087
-18.3179,-28.1141
-1.19728,0.591074
-22.2928,-38.0636
-7.44091,37.8911
-47.1344,13.7015
-52.0432,-7.90732
-10.3507,29.3544
-22.9166,-13.6981
-25.1463,31.3836
-16.9458,15.9921
-45.246,7.14155
-33.6266,-15.5838
-5.05139,-36.7408
35.9489,-6.90831
-27.2225,-7.28306
-33.6125,-32.6179
33.0342,9.31284
39.5209,-3.14038
-44.3863,18.0058
-11.3139,13.3194
19.4283,12.5682
-39.4984,17.8166
-14.1151,-5.18025
-22.717,17.9136
-14.2031,-29.2353
-43.3711,8.13318
16.7358,-15.4323
6.20796,5.15443
17.9314,-13.6322
-6.78221,-39.2582
18.2615,39.5052
43.6539,-17.8277
32.1841,-23.6487
11.9941,45.7491
7.47508,41.2492
7.01715,-45.3642
-4.25216,32.9672
47.1079,-19.5331
19.7639,28.9834
9.43422,-3.47412
30.0066,-8.51999
28.8682,3.11455
4.16481,-31.7351
24.2442,9.5287
-25.7807,-7.79658
22.6604,-11.1999
7.77156,-7.92843
13.4134,-1.44459
-16.4838,25.3902
-32.7554,-25.9696
15.8668,-15.9781
9.46195,18.2503
-1.98757,6.16921
-17.9906,0.683338
28.3193,31.7982
-5.91379,-23.9045
19.2558,-10.7939
-4.05145,-25.2966
14.85,25.4808
26.0638,40.7912
-37.2266,-29.1475
44.1329,-5.37888
-10.6084,-30.3408
16.5894,17.6968
-0.345339,-38.1691
26.557,-33.1043
-14.0395,-4.88105
16.4899,-25.0779
-11.7083,-10.5556
-18.3889,9.90578
-23.506,15.8178
-15.3739,25.1759
-17.9333,2.40438
-4.77669,14.9041
7.02203,15.739
-18.5094,-42.8323
-5.61146,-9.50972
23.5341,40.5204
-10.155,30.7747
17.6984,10.7618
-26.7312,34.6903
15.8679,8.42196
-20.4054,1.75131
21.5628,-8.18535
5.79643,-10.8787
-10.3259,20.215
9.82655,-39.3286
9.10363,-20.5842
-13.6158,-15.2418
-23.7993,-14.4026
-13.1274,-19.3794
19.3907,25.8267
11.2767,24.1716
13.0469,-49.9004
35.2767,20.5024
28.1275,-24.2309
-32.7921,4.78487
6.56238,-33.0592
-3.79814,10.8385
11.6473,45.6734
44.9053,12.8766
-8.50502,8.5773
45.5161,-19.1777
-14.7754,5.22226
-5.55586,-37.7143
34.7523,-8.14376
-21.7005,39.3723
40.2731,-15.169
-16.0635,-21.3218
29.9792,21.834
5.78982,-41.5669
39.2711,2.91359
-5.29105,-38.7474
-28.4088,-3.8365
-36.271,16.694
-7.58717,25.6167
5.22125,-40.2011
-1.59164,-23.7204
-40.5753,-31.9205
-20.2682,-18.36
24.8173,-0.0798593
-40.4561,9.2748
27.8311,-42.5682
-1.90831,26.0747
-10.4813,35.8596
26.1709,26.064
11.052,22.7697
42.9104,8.07139
5.52812,-30.861
42.1637,11.4708
4.27538,-45.2636
-36.3444,16.8485
5.64099,5.22459
3.91048,-44.0347
-52.4502,-7.82088
-11.962,-10.3718
-0.749268,-40.9883
-40.8465,0.330919
17.5915,28.1781
-42.156,12.0297
-17.1748,23.0829
-2.99242,30.9431
25.804,-33.0893
26.808,11.298
-21.4344,43.9331
15.0015,0.142373
-26.6132,33.547
31.7165,-8.5849
-35.558,18.2287
12.8352,-2.01684
-2.71969,10.1292
44.6658,6.79006
25.8027,-36.5367
25.2023,-8.69243
38.8526,14.4732
-19.6585,-19.3268
-44.0931,18.8092
5.72194,-42.2718
26.0263,-35.3648
-10.8894,-2.22319
-3.78494,-5.86457
-8.41824,-0.11603
4.77164,-14.7848
-31.4506,-5.81655
4.88565,21.8289
-39.9967,-9.17153
-11.0035,22.5937
27.0315,-22.9632
-7.66974,12.5187
-21.013,-19.6541
23.5843,-25.585
16.6952,-47.7106
3.52037,-40.6001
17.8977,-10.766
37.3742,-32.0889
-9.01901,-50.1193
-26.4705,8.29973
0.0900018,30.6826
-5.64235,-20.2325
-33.2457,-15.2238
-14.1621,-34.4829
17.629,-26.4243
-14.0011,-7.82903
6.70311,-16.1301
-24.081,41.435
1.12508,43.2867
-19.176,-4.88304
37.75,22.1459
13.6195,-34.8268
20.2261,-23.6108
-0.22305,-38.8431
39.3983,-24.0758
-18.9181,-1.60975
8.27763,-43.9384
-12.2478,-9.60215
15.6858,-35.1344
23.9245,-9.33207
-1.21445,6.58187
-36.9254,-28.9264
-13.5161,-20.9273
-24.2405,-17.7294
-14.2878,26.3826
31.5396,-16.607
-35.5738,22.9556
-2.4706,29.4665
13.7859,27.7494
-43.4299,-16.8856
-9.11031,10.842
-27.656,-39.7598
10.7904,2.92485
5.87293,-17.8757
-1.97723,41.0848
-16.1256,-13.6814
-8.6576,-38.7495
-12.6142,-29.3186
25.1295,7.29121
-47.4484,5.01779
-27.4879,-16.3473
-51.4671,-11.6597
9.25992,24.2329
29.0007,-16.2052
5.28325,0.00969039
-10.9599,44.4866
3.4306,48.6974
-17.5096,12.7348
21.8149,-27.0892
-26.327,-4.39276
5.3503,6.80616
-8.4318,-0.0537049
16.9669,-23.0098
9.67283,21.5328
11.161,-9.80851
-1.39167,-10.5047
-48.9696,4.05945
-6.81986,-23.2405
25.7318,-42.5777
-44.4653,-10.5728
10.2132,43.7393
-25.2397,43.0778
22.6119,40.4986
-31.3523,-35.2336
-22.8801,-27.3046
15.1145,-17.2686
-8.16145,9.65818
-6.63712,-9.854
7.64818,-6.90242
27.5859,-26.6083
-1.85153,-27.0999
-5.50118,-0.0950671
9.16947,4.66483
-7.24229,26.6179
7.63756,15.2547
-36.5407,-25.2684
24.1666,4.96733
38.9893,-19.0093
-36.3483,19.2695
-22.8054,-29.8052
-7.72712,6.11897
25.3445,-23.8232
40.1866,10.9152
13.7328,-29.4483
-3.65628,-40.1112
-27.3319,18.511
10.3481,44.3023
3.03262,-14.8448
24.3669,-19.1378
6.11721,-16.5683
12.8498,-48.3859
-6.03396,33.0393
-16.2443,16.7431
-31.8447,-6.94336
17.3165,-49.3777
-1.27256,-15.2052
-0.0807809,-35.4587
-15.7651,-16.3312
-7.8414,18.2369
-3.94686,-41.1666
-19.1147,10.7041
3.69464,19.7652
-3.89654,12.2938
4.2463,-16.7569
-1.08129,-21.2242
10.3417,25.8789
35.6916,5.50348
-26.2578,-36.6053
-16.6842,3.71089
23.3673,-35.5468
-26.5398,30.771
-0.681709,17.926
-42.8212,9.75653
-27.2158,-26.7817
8.27799,27.7804
45.8125,9.94011
-33.078,-22.6723
10.5014,0.0521851
25.7015,16.5356
32.8966,21.2996
10.4849,-4.17974
-40.2725,-1.35073
-9.16954,46.723
-25.0093,4.00433
6.8945,-38.1383
13.0999,-49.3502
-12.6021,31.7301
-15.3604,22.8798
-18.6262,25.6005
34.5142,-3.18065
-47.7226,11.3184
-28.9713,-15.8407
-19.0635,-4.32573
-12.41,-8.46272
2.92056,48.6918
16.1021,-10.0144
41.8882,13.9561
9.16431,-2.37174
-20.042,-18.2467
7.90169,-21.9972
25.6485,21.3187
37.5328,7.83547
36.0668,4.8521
-44.6767,8.4265
31.02,16.4566
-27.3547,-19.7156
7.55268,-11.7331
-8.84215,35.8971
-1.6262,-0.436755
-23.4337,10.2084
24.4196,22.3425
30.3947,33.1004
-29.2487,-0.180878
1.85714,29.2664
9.63157,3.34118
26.8421,2.90377
25.3535,12.9182
1.76672,35.0597
-10.3186,26.9238
-17.8465,10.2147
-16.8431,-45.2577
34.0152,12.6961
22.524,-13.6525
18.8414,-27.003
20.3759,-15.5026
-16.2753,-44.8404
8.2808,-14.8335
-25.555,30.3554
2.94738,-39.8021
-35.8805,6.73619
7.25632,9.82356
-3.9389,9.9366
-17.0631,-2.95075
17.8474,33.6678
48.3567,-18.4944
-37.5342,-10.3102
-43.3816,-17.8748
5.77665,-28.1711
32.3687,26.369
-11.1129,-16.0866
29.1038,-2.40458
8.04765,-0.489782
-19.2041,-10.1644
-36.259,19.6273
14.8869,-19.1927
-17.8042,-36.6634
19.2184,-28.7044
-8.44165,25.3111
-29.5834,24.2217
-10.4502,47.5558
-25.8885,-4.71814
17.1048,23.0902
26.9079,-43.5404
27.0092,-26.6241
8.87314,-42.3003
19.2458,40.1113
8.90976,34.3032
-45.0402,4.47556
-12.5741,3.09669
-35.884,-23.6735
-7.36432,-35.9322
37.5171,27.474
41.581,-20.8855
7.137,27.39
-1.24997,41.2798
29.1282,22.8999
11.2127,31.1769
-15.3843,-17.3517
18.2277,31.0446
-16.1249,14.2814
16.7283,-15.9667
4.15118,0.528699
-30.7469,-25.1455
17.3885,15.071
-15.831,3.59867
-23.8994,-37.5771
-2.90449,-2.53042
13.1077,11.8944
18.2903,-10.2269
26.0442,33.0688
31.6247,-22.6649
23.3412,-22.3658
-13.0117,-23.9548
-12.4199,3.95531
-12.3462,8.43786
28.095,-8.81998
-41.2096,-17.7424
-8.60544,22.2743
-46.0321,-11.2405
-28.3285,25.1677
-2.60203,-11.3026
-24.553,12.4999
-44.6036,18.3126
27.9072,1.80397
-36.405,18.3009
-26.9238,19.5459
6.15134,27.2027
37.0928,18.382
2.44645,45.9285
-16.1853,3.51424
-8.59593,10.4599
-5.63791,15.501
33.6191,18.8086
0.677931,25.8302
-23.4947,-4.9449
10.181,-12.363
-22.6199,17.8413
7.65802,-23.4867
-26.3741,-1.21584
-2.38548,-21.3331
-38.9836,-30.0871
-40.7224,0.208343
-3.05281,38.0156
-17.4162,-8.08657
-24.4807,11.3604
1.29942,38.9289
-26.6656,-29.4569
-47.4044,9.71442
-17.7236,29.3134
-17.5202,-9.99076
37.938,8.65294
33.7176,22.0886
3.23897,31.376
8.93293,1.32773
39.8054,11.7493
-8.05881,13.9975
6.04506,-19.4862
32.0819,-6.97857
-12.2711,-1.67292
-14.0632,-41.2162
39.8909,-23.4431
12.0301,-0.76855
7.11589,-15.2361
17.4586,33.4245
-2.09854,-27.5359
3.8031,-11.0694
-5.39515,-11.327
0.107917,29.0541
-24.966,-9.75326
-16.9667,35.839
-2.85079,-2.46779
-17.1796,4.0385
18.0261,23.283
5.693,-23.4959
6.56846,-45.5925
-20.1673,24.4696
-31.5485,-22.6851
20.4167,39.4735
25.723,40.1144
27.0701,-22.7254
-18.9737,3.59242
-3.538,-3.96595
17.3332,-22.5533
-7.0945,29.1702
28.8176,8.45525
-44.3066,6.81749
26.4125,20.1838
-5.82475,-48.859
25.4884,32.6406
12.4301,9.33204
-51.1173,-11.0549
-4.11649,21.3438
47.5129,-15.4166
14.4681,-23.8178
-7.16186,20.3856
36.2593,22.5429
-23.2279,-28.4438
25.7561,24.7534
27.558,-24.0461
-16.5298,-19.5327
-19.456,44.4061
41.7971,-23.8526
1.47627,35.9684
-17.917,10.5499
0.45218,1.21458
-28.5626,7.2703
-44.3369,12.9528
-26.9487,16.1452
27.7923,30.332
44.1935,13.8204
5.83852,29.2571
-21.0701,2.34456
37.857,14.4732
37.1308,-19.5394
-48.3542,10.2049
-7.85749,10.1765
-2.97639,43.3469
-1.18315,2.57474
-41.3248,16.4772
23.161,-10.1498
1.60184,21.959
5.35163,-21.8336
-35.0027,-23.099
-19.2515,14.5002
38.3164,19.0743
-16.8594,12.3113
-0.0254167,-8.63642
2.58878,48.0604
33.3454,-22.8889
16.6318,22.2489
0.862107,27.6742
-43.8982,6.07075
29.5996,-24.5907
1.60341,-20.0582
-27.8511,-0.989766
44.4602,14.5941
-1.39574,6.06597
-5.72542,29.829
12.1373,-9.69044
27.3037,8.36347
-36.5903,-8.02804
-3.38156,21.4898
-1.0729,0.905565
-19.5338,41.423
-4.17243,13.8181
39.1034,-15.0197
13.0743,12.9337
-46.3569,3.83421
-36.8238,-7.79765
18.3711,28.5244
19.2356,39.5295
-7.00487,-36.0273
46.8061,-15.7164
7.06157,15.7549
4.85696,8.99725
-5.67508,-36.4559
18.1505,41.7013
-36.2606,-6.35414
-5.38955,-20.1889
-35.5617,21.2825
-24.6879,-2.06259
3.34473,-14.4486
-19.853,-21.0409
-27.8409,-10.1257
-37.6489,1.98314
26.7459,-44.6132
26.2103,24.9636
25.8931,10.6519
2.50423,-40.6505
-0.480876,-36.7372
6.0705,-35.8018
25.4031,11.6278
-37.2707,23.6865
-24.0136,-19.5371
-9.24264,-24.8881
-16.7862,16.2255
-16.5478,-42.5142
8.83385,6.36189
2.6928,48.3856
-7.04096,-16.8757
-42.0975,17.8298
23.856,28.0715
13.4095,-29.6844
-18.7688,14.5033
-47.9219,12.6361
-6.15,34.3034
-14.4067,-37.8601
-8.08111,10.7885
23.3715,-45.1063
-38.6214,-6.6655
-16.7655,-33.3893
-19.4546,2.0613
-14.6876,-19.7076
45.0051,-2.52441
34.6991,-17.7383
-33.2377,-9.38864
23.039,-42.3433
37.3504,10.2071
-2.19913,32.9942
18.6204,12.7931
-3.31083,10.5277
-5.05391,14.4675
-21.2975,4.48979
-28.4833,-15.4592
-19.5812,3.84131
12.8545,-11.6651
-29.316,1.11327
-8.96173,-39.0348
-38.2544,-30.8992
-7.07972,3.52069
31.74,-19.2852
-12.7659,-19.757
-28.8296,-3.63379
-8.16203,17.4033
12.8075,12.1574
-7.9533,-19.3412
12.1467,-5.76367
-27.9026,-29.1947
19.6133,18.6631
-2.58691,22.3463
-24.987,15.3446
5.80625,-22.2755
19.404,25.5567
23.1072,5.5931
27.118,7.05209
9.90661,27.0171
25.6404,-26.6454
-48.2528,12.6345
-27.1815,-28.5298
-1.55983,-12.523
-13.0915,-5.42042
-2.7829,-21.7185
-21.1248,4.62121
-20.4965,4.37264
6.4198,3.38502
-2.2381,-12.1715
10.3975,-20.1362
34.698,18.3668
15.671,-14.5501
-13.6397,30.6821
38.2712,13.9558
-7.59489,-17.2096
-34.154,-15.0988
23.4746,9.71057
-19.8365,3.46285
-32.6212,-1.57374
14.9949,25.5754
-43.3026,10.5542
28.3454,-18.4992
41.9841,-8.17106
4.02359,-21.3587
24.0344,-35.2498
14.6493,26.7957
45.367,-6.6177
5.14053,-16.5261
-21.3959,9.10824
2.40095,-35.2658
-20.0347,41.2955
20.9831,23.7307
-39.3746,-32.0107
-24.7938,-27.1792
-17.2062,16.4391
-17.2045,14.2431
43.5647,-3.4365
-46.6391,6.13126
9.35795,34.5119
-18.71,11.5647
-11.415,0.0445501
20.5166,21.354
17.7286,12.7489
24.9734,-23.097
-36.6206,5.14242
-4.8336,37.2903
-43.2145,21.0883
-25.2107,0.002269
-24.2497,-7.4412
-8.16774,39.8139
-0.521964,-7.66672
-17.2357,37.7382
1.3456,-2.42795
-4.12802,-19.3715
14.5596,-29.8952
41.5152,13.8776
-35.9006,17.1606
-13.2623,7.6113
15.2442,26.1327
11.1944,-16.088
12.5756,-15.713
32.8399,-11.6439
-23.8342,16.5281
0.530041,27.7804
17.8491,33.9871
-1.74467,7.36541
38.7195,19.8998
-14.7459,-44.819
22.4611,19.3859
-22.4458,-33.8279
-33.6448,33.017
-25.3757,-31.3346
30.8393,-25.1184
10.2601,46.8528
38.6211,-19.0376
-31.3905,-35.2063
-51.7335,-8.31525
-7.52458,12.4053
16.9993,7.25174
23.9338,-24.6674
-19.5299,3.40302
9.92537,-12.6679
-25.6046,34.2239
-9.49266,-2.18554
-1.69439,2.37109
-10.5017,36.6288
38.4942,-3.97084
-25.8512,-40.1004
0.704681,-14.2389
-15.11,-17.1175
14.2218,-33.6779
-11.2703,-29.196
23.6185,22.1137
-9.62372,-14.4632
-16.2488,22.2409
-11.2651,20.8392
-19.677,2.38497
15.8259,10.2594
-20.3279,43.1357
-22.6065,16.4933
-16.9735,-44.8301
26.9326,4.71454
-11.2613,17.4169
-8.25241,2.3792
11.8917,22.3987
39.0847,-9.68632
16.4838,20.181
28.9998,-16.1849
-9.94894,36.3829
42.5541,12.019
12.7377,44.1622
-25.0472,-35.1039
-13.5649,-15.3068
-8.04335,18.0086
-4.11811,-20.0019
-0.927155,-14.5799
-26.7597,8.60951
-25.4123,33.2529
23.568,39.9126
18.5192,21.1921
-3.58397,38.9661
11.6628,-18.5221
39.6083,-20.0537
19.7607,-8.20696
-21.699,5.10489
18.3493,-11.0529
-29.1217,-7.07501
-7.86314,-32.6908
4.88772,45.0921
43.0925,11.1489
-15.2337,-9.77762
13.4349,-0.360625
-46.7586,7.96076
-36.2978,-2.11383
-36.9627,-10.7936
6.91223,-29.4941
-34.9723,20.411
17.2803,12.8914
-25.2322,-19.7305
33.5604,2.16213
-25.7249,32.3375
44.1681,-2.24019
-9.73084,35.3304
30.8208,-13.6195
-20.1241,6.50639
33.1341,8.69591
3.99957,-34.1787
-19.361,3.77167
17.6485,-1.17713
-24.1287,10.6469
10.903,43.3878
26.6298,-17.8078
-2.75839,12.4583
-10.4563,33.6958
-10.5851,31.0027
-22.5543,-20.0868
-9.64162,-14.8839
15.9933,21.7454
2.0237,48.3535
-35.5563,-31.2719
-16.1437,21.1223
-10.3605,47.4995
-47.7717,-19.0896
24.3077,3.24924
-5.02164,-39.483
-32.9224,8.45264
20.0966,-0.637696
13.385,-31.213
-45.9711,-9.26076
24.8875,-35.9026
2.94875,23.6097
6.92441,0.411721
-9.96398,37.2421
24.7553,-27.2287
23.9363,5.99172
10.8935,44.7886
27.9848,-18.384
-25.2936,3.97125
8.3296,-0.628957
20.0271,0.519478
-23.2341,-1.6681
-4.20359,0.698235
32.5226,-8.33176
-1.40935,-0.803462
6.91826,10.7731
1.34753,-13.2596
19.676,30.5044
-7.27656,7.37581
-16.2242,9.93079
4.00344,44.0288
-49.1413,6.61567
-36.8303,-8.64868
-24.599,40.3203
12.0872,10.156
4.05775,-21.6287
45.5677,14.0929
3.52208,11.371
-13.3442,-10.5207
27.2712,-10.8534
35.9473,23.1527
-19.3006,-2.06264
4.54438,25.728
12.0463,-18.6137
-7.64048,6.29311
-21.3403,-3.41818
-26.4023,-9.25367
32.3634,19.5506
8.05707,-7.84345
-3.23529,30.6785
14.4509,-48.4503
-1.61042,-0.937578
-24.6633,38.3483
38.2604,-23.7512
-23.7568,-23.4172
-31.2413,3.42317
-8.96805,26.8811
-36.6635,5.13522
-36.5163,-2.3569
23.2255,9.95253
-35.3903,-8.02916
14.3346,-26.1849
6.73423,48.4648
-3.63908,29.8816
-19.6399,44.3858
-24.1933,-4.85852
37.8445,-20.4564
-39.9439,0.959755
26.9586,-33.0538
-24.9842,-29.9378
-38.5624,-32.7554
39.6917,6.27622
22.5063,-6.40545
-32.5779,17.8001
-16.8103,-36.0606
-2.02633,19.2421
46.8044,-21.3519
-37.9054,22.2998
-10.9193,30.8561
-45.5621,9.23449
-24.8471,40.931
-43.1639,11.3067
0.0344068,7.47415
-39.7039,-32.3791
40.3717,7.17146
-19.6939,-10.8091
-17.1867,-16.2513
-5.40959,-32.4778
-27.1204,-35.9276
-12.0879,-31.0421
-12.2762,-4.60069
-25.2229,-8.22396
19.8751,31.1266
-11.589,-22.1067
-28.7973,-5.11949
-29.0437,0.929524
42.7158,-9.71284
-25.8662,20.2113
-17.2933,2.02282
14.3988,4.27053
-2.17933,32.21
33.5955,-14.2868
-38.6062,-33.3651
43.4007,11.2169
33.914,19.2885
25.4391,-4.63287
8.78126,42.0932
3.57958,-38.8147
45.4583,-7.44449
5.868,44.2053
8.9244,4.80297
-4.76546,32.2646
-13.6002,25.1753
-6.74469,12.207
20.5073,-17.0403
4.23083,-21.1717
18.0585,41.6979
-51.5739,-10.8208
-14.6351,-24.7293
32.4443,22.7855
-35.8983,20.3121
14.1131,24.5284
21.2552,-24.4183
-43.6583,11.2673
-17.7358,-13.9909
1.38703,-32.3895
-6.84574,-41.3852
-6.20318,30.1462
-30.3571,-22.0438
-6.133,-9.79455
-2.83431,32.7923
42.2286,-19.7451
0.887935,30.6768
17.282,13.6508
-39.1368,-8.83791
-24.7638,16.7221
38.4108,-5.78494
-16.2812,25.3609
-18.3141,-16.1956
35.6451,30.6447
-9.07642,-21.3561
-12.1326,29.3653
-43.8278,13.9541
35.7634,-5.37186
8.7073,7.00694
-6.05739,-35.2905
17.0407,-38.9177
19.2694,10.3408
8.34447,-38.1141
-6.24965,7.09891
6.46844,-39.8146
7.08201,2.38333
9.38187,35.4713
22.6306,41.6244
-0.579468,19.8837
12.6556,9.43956
-2.33203,1.22054
-3.71422,31.6616
-26.5412,-35.8416
-6.36952,36.6133
35.9794,21.0224
21.4432,1.01064
20.7924,-28.407
-25.7771,12.54
-44.5802,16.2378
23.3928,21.2961
27.0438,-16.9988
19.0145,27.0626
44.9143,-6.73456
3.49962,46.8649
-36.1707,-17.2474
27.4617,16.4653
28.2614,16.0923
-14.3505,-12.6103
28.8829,-14.6114
-13.8844,-18.8061
38.8166,-23.9976
39.8424,-5.4374
-7.48236,-48.1871
-13.0993,30.098
24.4804,-5.34441
-40.6605,-7.9242
1.80969,20.706
-20.9801,-17.5776
-38.3818,15.9688
-13.8644,-5.74279
13.175,10.2027
-32.5417,32.8937
-6.23577,-11.5947
-40.2504,6.0105
-26.7138,25.3647
-24.0158,-42.5718
-21.6843,43.5249
-25.5609,2.59081
-17.2264,27.6255
27.9942,-15.2498
15.152,0.0672872
-43.0618,14.7217
12.2436,-19.1299
-35.9793,6.54204
-15.0365,2.20567
10.2055,-12.4339
7.31519,46.6672
25.9389,-25.4124
-11.7314,37.9444
-28.8385,-1.51901
-49.0331,9.24655
18.8484,-17.1623
-19.4026,29.2713
36.0206,-10.2363
42.156,-21.5861
11.1038,30.6602
45.5943,-3.82183
34.977,13.4058
4.47994,-12.6247
-21.3238,23.3237
1.62695,21.6791
-9.76219,32.7744
-5.40989,17.9321
-42.2151,8.8674
11.8693,12.3909
5.24167,-4.65127
-30.0911,-7.94669
33.0549,-35.3735
-40.6656,12.2587
-17.1943,-9.83302
20.5627,28.1965
-6.92808,-10.6891
-10.8324,-4.085
-11.6423,-1.62767
-30.9702,11.4539
3.66773,15.2456
2.63001,-36.3306
-47.2589,-5.10673
-14.3437,-34.3356
-5.0998,28.5456
-7.0542,-32.4287
-36.2172,22.0257
24.6565,28.3893
4.09682,-17.3598
-4.18415,-32.4734
34.8372,-33.0097
-28.8103,2.6244
9.85085,21.8155
-40.0092,-5.85244
-9.14321,35.3956
-5.03253,-21.7584
-36.8975,0.254183
38.523,21.4487
36.3746,-12.038
19.3286,-25.1266
-24.5534,-6.63721
8.74142,25.3173
3.86635,22.7164
20.8858,-31.6585
15.2836,8.90043
39.4645,2.91847
-10.6744,-49.7521
2.50779,45.7303
